sentiment,review_body
1,This is so beautiful! i loved it online  but it's even prettier in person. it's a little greener than it appears in the photo. the straps are actually a green rather than white. i'm 5' 6'' 123 lbs and the xs fits perfectly. worth the money!
1,I love the color and shimmer of this dress. it is very unique and one of a kind. the slit is not as high as the photo online but that can be adjusted if need be at a tailor. it's a great dress!
1,I love this jacket! it is stylish and is ideal for a casual night out
1,The delicate print and coloring are stunning. i also like the length and fit and am really enjoying this dress.   the key hole opening was a little low and showed my bra so i had to sew up the bottom inch  i also agree with an earlier comment that a full lining would be nice.    this is the first dress i have bought from retailer because i generally find dresses are too short and do not provide enough coverage at the top. i hope that future collections will include midi dresses and hemlines
1,Fits great and goes great under cardigans and jackets
1,Fun   flirty  feminine!! love this blouse with jeans or with a skirt or leggings! i bought both blues i liked the first and after wearing it i ordered the navy with dots along with santuary black legging pants... just love !!!highly recommend. easy to wear.
1,"I loved this dress the moment i first saw it! i have another dress from this brand that i've had for a couple years and wear it all the time plus i love the tie waist detail. however after trying this dress in both a size medium (my typical size) and a small  i've given up. it does not look good on me and i think thats because i am a 34b  there is room in the chest even in the size small. so would look really good on a curvy girl! i'm 5'5"" ordered regular size and it came to just above my knees."
1,I like the soft green color  the chino fabric and the casual vibe this dress exudes. perfect for spring and early summer. runs tts but may be snug for bustier gals. wish this had pockets.
1,Thicker than you think...the colors are gorgeous and remind you of the changing of the seasons. can not wait to wear when the weather gets cooler. retailer did not disappoint. plan to purchase in other color soon.
1,Beautiful and comfy!!!! love it!
1,"I ordered size small. i am 5' 6""  32 b. the fabric is super soft and the fit is great. there's an adorable little quote on the pantie's lining  and the bra has a beautiful print on its inner lining. the feel of the lace and fabric is divine. love it! one more thing to note...there is very little lining in the bra; really nothing more than an extra layer of fabric. it is enough to protect modesty  but not much else."
1,Love this tunic. very comfortable and a perfect length to the knee. i wore it to a birthday party with brown booties. the green moss color is perfect for the fall in new england. can't wait to wear it again.
1,"This sweater is of nice quality and has such great detail to it - love the pattern to the knit and the ribbon detail is unique and beautiful. the knit itself is of mid to thicker weight  so definitely appropriate for winter  fall  and cooler spring days. i bought my normal size small and felt like it had more of a slub fit than pictured in the model shot - it was wider down the torso and a little shorter (not tunic length like picture). i'm 5'7"" with a longer torso and this hit maybe mid-bum and"
1,"I am 5-9 1/2"" tall  150 lbs  i bought the 8 in the honey color. they fit perfectly. there is some stretch and they are super soft! which for some reason is totally why i buy clothes. the length is good since they are capris. also  they did not have my size in store  so they had them shipped  for free  to my home. received them within 3 business days.    i would very much recommend them for a casual  fun look. the honey color will look great with navy  grey  and white for summer."
